date,supplier name,item description,item sku,cost center,category,gl code,unit cost,quantity,total cost,currency,mappable,naics,unspsc,co2e,confidence
6/17/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Women's Short Sleeve Shirt,,PS - POLICE BUREAU,,,,,$152.49 ,USD,1,4239,53102700,0.24,5
6/17/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Women's White LS Shirt,,PS - POLICE BUREAU,,,,,$170.37 ,USD,1,4239,53102700,0.27,5
6/17/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$27.00 ,USD,1,4239,53102700,0.04,5
6/17/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Duty Jacket,,PS - POLICE BUREAU,,,,,$134.95 ,USD,1,4239,53102700,0.22,5
6/17/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Softshell Liner Jacket,,PS - POLICE BUREAU,,,,,$103.75 ,USD,1,4239,53102700,0.17,5
6/17/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$9.00 ,USD,1,4239,53102700,0.01,5
6/17/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$9.00 ,USD,1,4239,53102700,0.01,5
6/17/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Printed/embroidered Items,,PS - POLICE BUREAU,,,,,$5.00 ,USD,1,4239,53102700,0.01,5
6/17/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Blue Patrol Pants,,PS - POLICE BUREAU,,,,,$307.96 ,USD,1,4239,53102700,0.49,5
6/17/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Short Sleeve Shirt,,PS - POLICE BUREAU,,,,,$152.49 ,USD,1,4239,53102700,0.24,5
6/17/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Long Sleeve Shirt,,PS - POLICE BUREAU,,,,,$170.37 ,USD,1,4239,53102700,0.27,5
6/17/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$9.00 ,USD,1,4239,53102700,0.01,5
6/17/2021,"AMAZON SERVICES, LLC.",Operational Supplies,,PW- BUREAU OF PW OPERATIONS,,,,,$108.33 ,USD,1,33994,90100000,0.04,5
6/17/2021,"AMAZON SERVICES, LLC.",Operational Supplies,,PW- BUREAU OF PW OPERATIONS,,,,,$31.14 ,USD,1,33994,90100000,0.01,5
6/17/2021,"AMAZON SERVICES, LLC.",Operational Supplies,,PW- BUREAU OF PW OPERATIONS,,,,,$35.96 ,USD,1,33994,90100000,0.01,5
6/17/2021,"AMAZON SERVICES, LLC.",Operational Supplies,,PW- BUREAU OF PW OPERATIONS,,,,,$19.99 ,USD,1,33994,90100000,0.01,5
6/17/2021,"AMAZON SERVICES, LLC.",Operational Supplies,,PW- BUREAU OF PW OPERATIONS,,,,,$25.31 ,USD,1,33994,90100000,0.01,5
6/17/2021,"AMAZON SERVICES, LLC.",Operational Supplies,,PW- BUREAU OF PW OPERATIONS,,,,,$28.85 ,USD,1,33994,90100000,0.01,5
6/17/2021,"AMAZON SERVICES, LLC.",Operational Supplies,,PW- BUREAU OF PW OPERATIONS,,,,,$84.00 ,USD,1,33994,90100000,0.03,5
6/17/2021,BFI WASTE SVCS OF PA LLC(E PAY),Northern/Southern,,PW- ENVIRONMENTAL SERVICES,,,,,"$29,317.82 ",USD,1,562,,8.23,5
6/17/2021,PWSA,Utilities-Water,,BUREAU OF FACILITIES,,,,,$73.14 ,USD,1,2213,,0.01,5
6/17/2021,PWSA,Utilities-Sewage,,BUREAU OF FACILITIES,,,,,$33.43 ,USD,1,2213,,0.01,5
6/17/2021,PWSA,Utilities-Water,,BUREAU OF FACILITIES,,,,,$75.32 ,USD,1,2213,,0.01,5
6/17/2021,PWSA,Utilities-Sewage,,BUREAU OF FACILITIES,,,,,$33.80 ,USD,1,2213,,0.01,5
6/17/2021,PWSA,Utilities-Water,,BUREAU OF FACILITIES,,,,,$75.32 ,USD,1,2213,,0.01,5
6/17/2021,PWSA,Utilities-Sewage,,BUREAU OF FACILITIES,,,,,$33.80 ,USD,1,2213,,0.01,5
6/17/2021,PWSA,Utilities-Water,,BUREAU OF FACILITIES,,,,,$75.32 ,USD,1,2213,,0.01,5
6/17/2021,PWSA,Utilities-Sewage,,BUREAU OF FACILITIES,,,,,$33.80 ,USD,1,2213,,0.01,5
6/17/2021,BFI WASTE SVCS OF PA LLC(E PAY),Northern/Southern,,PW- ENVIRONMENTAL SERVICES,,,,,"$33,344.61 ",USD,1,562,,9.35,5
6/17/2021,WW GRAINGER INCORPORATED,Parts,,PW- BUREAU OF PW OPERATIONS,,,,,$25.68 ,USD,1,42383,,0,5
6/17/2021,WW GRAINGER INCORPORATED,Parts,,PW- BUREAU OF PW OPERATIONS,,,,,$33.12 ,USD,1,42383,,0,5
6/17/2021,WW GRAINGER INCORPORATED,Parts,,PW- BUREAU OF PW OPERATIONS,,,,,$25.86 ,USD,1,42383,,0,5
6/17/2021,WW GRAINGER INCORPORATED,Parts,,PW- BUREAU OF PW OPERATIONS,,,,,$42.22 ,USD,1,42383,,0.01,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$620.00 ,USD,1,23822,40100000,0.16,5
6/17/2021,"AMAZON SERVICES, LLC.",Operational Supplies,,PS - POLICE BUREAU,,,,,$320.00 ,USD,1,33994,90100000,0.13,5
6/17/2021,"AMAZON SERVICES, LLC.",Operational Supplies,,PS - POLICE BUREAU,,,,,$119.95 ,USD,1,33994,90100000,0.05,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$12.58 ,USD,1,23822,40100000,0,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$0.70 ,USD,1,23822,40100000,0,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$1.55 ,USD,1,23822,40100000,0,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC Filters,,BUREAU OF FACILITIES,,,,,$11.28 ,USD,1,23822,40100000,0,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$7.74 ,USD,1,23822,40100000,0,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$9.32 ,USD,1,23822,40100000,0,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$15.20 ,USD,1,23822,40100000,0,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$1.58 ,USD,1,23822,40100000,0,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$3.39 ,USD,1,23822,40100000,0,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$0.68 ,USD,1,23822,40100000,0,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$4.48 ,USD,1,23822,40100000,0,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$3.03 ,USD,1,23822,40100000,0,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$1.68 ,USD,1,23822,40100000,0,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC Filters,,BUREAU OF FACILITIES,,,,,$80.25 ,USD,1,23822,40100000,0.02,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$45.42 ,USD,1,23822,40100000,0.01,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$23.64 ,USD,1,23822,40100000,0.01,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$9.28 ,USD,1,23822,40100000,0,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$528.35 ,USD,1,23822,40100000,0.13,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$266.42 ,USD,1,23822,40100000,0.07,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$5.95 ,USD,1,23822,40100000,0,5
6/17/2021,JOHNSTONE SUPPLY/E-PAY,HVAC,,BUREAU OF FACILITIES,,,,,$7.08 ,USD,1,23822,40100000,0,5
6/17/2021,VERIZON,Monthly Service,,INNOVATION & PERFORMANCE,,,,,"$47,497.88 ",USD,1,5173,,5.16,5
6/17/2021,VERIZON,Monthly Service,,INNOVATION & PERFORMANCE,,,,,$380.30 ,USD,1,5173,,0.04,5
6/17/2021,VERIZON,Monthly Service,,INNOVATION & PERFORMANCE,,,,,$207.27 ,USD,1,5173,,0.02,5
6/17/2021,VERIZON,Monthly Service,,INNOVATION & PERFORMANCE,,,,,$455.08 ,USD,1,5173,,0.05,5
6/17/2021,VERIZON,Monthly Service,,INNOVATION & PERFORMANCE,,,,,$957.97 ,USD,1,5173,,0.1,5
6/17/2021,VERIZON,Monthly Service,,INNOVATION & PERFORMANCE,,,,,$20.02 ,USD,1,5173,,0,5
6/17/2021,HOME DEPOT CREDIT SERVICES,Office Supplies,,PS - EMERGENCY MED SERVICES,,,,,$10.96 ,USD,1,33994,90100000,0,5
6/17/2021,VERIZON WIRELESS,Monthly Service,,CONFISCATED NARC PROCEEDS,,,,,$45.27 ,USD,1,5173,,0,5
6/17/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,"$13,739.78 ",USD,1,22,,45.77,5
6/17/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,"$17,837.92 ",USD,1,22,,59.42,5
6/17/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$173.77 ,USD,1,22,,0.58,5
6/17/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$42.74 ,USD,1,22,,0.14,5
6/17/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$157.57 ,USD,1,22,,0.52,5
6/17/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$10.57 ,USD,1,22,,0.04,5
6/17/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$155.66 ,USD,1,22,,0.52,5
6/17/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$142.76 ,USD,1,22,,0.48,5
6/17/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$751.82 ,USD,1,22,,2.5,5
6/17/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$141.37 ,USD,1,22,,0.47,5
6/17/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$212.21 ,USD,1,22,,0.71,5
6/17/2021,PENNSYLVANIA-AMERICAN WATER COMPANY,Utilities-Water,,BUREAU OF FACILITIES,,,,,$42.15 ,USD,1,2213,,0.01,5
6/17/2021,PENNSYLVANIA-AMERICAN WATER COMPANY,Utilities-Water,,BUREAU OF FACILITIES,,,,,$64.30 ,USD,1,2213,,0.01,5
6/17/2021,PENNSYLVANIA-AMERICAN WATER COMPANY,Utilities-Water,,BUREAU OF FACILITIES,,,,,$16.81 ,USD,1,2213,,0,5
6/17/2021,PENNSYLVANIA-AMERICAN WATER COMPANY,Utilities-Water,,BUREAU OF FACILITIES,,,,,$42.42 ,USD,1,2213,,0.01,5
6/17/2021,PENNSYLVANIA-AMERICAN WATER COMPANY,Utilities-Water,,BUREAU OF FACILITIES,,,,,$42.42 ,USD,1,2213,,0.01,5
6/17/2021,PENNSYLVANIA-AMERICAN WATER COMPANY,Utilities-Water,,BUREAU OF FACILITIES,,,,,$41.59 ,USD,1,2213,,0.01,5
6/17/2021,PENNSYLVANIA-AMERICAN WATER COMPANY,Utilities-Water,,BUREAU OF FACILITIES,,,,,$16.81 ,USD,1,2213,,0,5
6/17/2021,PENNSYLVANIA-AMERICAN WATER COMPANY,Utilities-Water,,BUREAU OF FACILITIES,,,,,$260.84 ,USD,1,2213,,0.04,5
6/17/2021,PENNSYLVANIA-AMERICAN WATER COMPANY,Utilities-Water,,BUREAU OF FACILITIES,,,,,$16.81 ,USD,1,2213,,0,5
6/17/2021,PENNSYLVANIA-AMERICAN WATER COMPANY,Utilities-Water,,BUREAU OF FACILITIES,,,,,$16.81 ,USD,1,2213,,0,5
6/17/2021,PENNSYLVANIA-AMERICAN WATER COMPANY,Utilities-Water,,BUREAU OF FACILITIES,,,,,$32.85 ,USD,1,2213,,0.01,5
6/17/2021,PENNSYLVANIA-AMERICAN WATER COMPANY,Utilities-Water,,BUREAU OF FACILITIES,,,,,$46.74 ,USD,1,2213,,0.01,5
6/17/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$142.84 ,USD,1,22,,0.48,5
6/17/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$15.65 ,USD,1,22,,0.05,5
6/17/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$18.54 ,USD,1,22,,0.06,5
6/17/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,"$1,691.89 ",USD,1,22,,5.64,5
6/17/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,$13.16 ,USD,1,22,,0.04,5
6/17/2021,COLUMBIA GAS COMPANY,Utilities-Natural Gas,,BUREAU OF FACILITIES,,,,,"$1,035.63 ",USD,1,2212,,0.2,5
6/17/2021,COLUMBIA GAS COMPANY,Utilities-Natural Gas,,BUREAU OF FACILITIES,,,,,"$1,518.27 ",USD,1,2212,,0.3,5
6/17/2021,PENNSYLVANIA-AMERICAN WATER COMPANY,Utilities-Water,,BUREAU OF FACILITIES,,,,,$18.27 ,USD,1,2213,,0,5
6/17/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,"$4,248.62 ",USD,1,22,,14.15,5
6/17/2021,DUQUESNE LIGHT COMPANY,Utilities-Electrical,,BUREAU OF FACILITIES,,,,,"$24,171.37 ",USD,1,22,,80.52,5
6/17/2021,A. FOLINO CONSTRUCTION INC,Off Duty Uniformed Officer,,BITUMINOUS PAVING PROGRAM,,,,,"$2,877.60 ",USD,1,23,,1.12,5
6/17/2021,A. FOLINO CONSTRUCTION INC,"Thin Lift  1.5""-2""",,BITUMINOUS PAVING PROGRAM,,,,,"$4,356.00 ",USD,1,23,,1.7,5
6/17/2021,A. FOLINO CONSTRUCTION INC,"Thin Lift  1.5""-2""",,BITUMINOUS PAVING PROGRAM,,,,,"$18,520.00 ",USD,1,23,,7.21,5
6/17/2021,A. FOLINO CONSTRUCTION INC,Asphalt Base & Wearing Course,,BITUMINOUS PAVING PROGRAM,,,,,"$29,957.40 ",USD,1,23,,11.66,5
6/17/2021,A. FOLINO CONSTRUCTION INC,Flagperson,,BITUMINOUS PAVING PROGRAM,,,,,"$4,500.00 ",USD,1,23,,1.75,5
6/17/2021,A. FOLINO CONSTRUCTION INC,"Thin Lift  1.5""-2""",,BITUMINOUS PAVING PROGRAM,,,,,"$10,492.00 ",USD,1,23,,4.08,5
6/17/2021,A. FOLINO CONSTRUCTION INC,"Thin Lift  1.5""-2""",,BITUMINOUS PAVING PROGRAM,,,,,"$11,496.00 ",USD,1,23,,4.47,5
6/17/2021,A. FOLINO CONSTRUCTION INC,"Thin Lift  1.5""-2""",,BITUMINOUS PAVING PROGRAM,,,,,"$18,516.00 ",USD,1,23,,7.21,5
6/17/2021,A. FOLINO CONSTRUCTION INC,Flagperson,,BITUMINOUS PAVING PROGRAM,,,,,"$1,650.00 ",USD,1,23,,0.64,5
6/17/2021,A. FOLINO CONSTRUCTION INC,"Thin Lift  1.5""-2""",,BITUMINOUS PAVING PROGRAM,,,,,"$5,076.00 ",USD,1,23,,1.98,5
6/17/2021,A. FOLINO CONSTRUCTION INC,Asphalt Base & Wearing Course,,BITUMINOUS PAVING PROGRAM,,,,,"$25,608.00 ",USD,1,23,,9.97,5
6/17/2021,A. FOLINO CONSTRUCTION INC,Flagperson,,BITUMINOUS PAVING PROGRAM,,,,,"$1,650.00 ",USD,1,23,,0.64,5
6/17/2021,A. FOLINO CONSTRUCTION INC,Asphalt Base & Wearing Course,,BITUMINOUS PAVING PROGRAM,,,,,"$45,427.80 ",USD,1,23,,17.68,5
6/17/2021,A. FOLINO CONSTRUCTION INC,Flagperson,,BITUMINOUS PAVING PROGRAM,,,,,"$2,362.50 ",USD,1,23,,0.92,5
6/17/2021,A. FOLINO CONSTRUCTION INC,Asphalt Base & Wearing Course,,BITUMINOUS PAVING PROGRAM,,,,,"$3,847.80 ",USD,1,23,,1.5,5
6/17/2021,A. FOLINO CONSTRUCTION INC,Asphalt Base & Wearing Course,,BITUMINOUS PAVING PROGRAM,,,,,"$16,308.60 ",USD,1,23,,6.35,5
6/17/2021,A. FOLINO CONSTRUCTION INC,Flagperson,,BITUMINOUS PAVING PROGRAM,,,,,"$1,500.00 ",USD,1,23,,0.58,5
6/17/2021,A. FOLINO CONSTRUCTION INC,Asphalt Base & Wearing Course,,BITUMINOUS PAVING PROGRAM,,,,,"$3,841.20 ",USD,1,23,,1.5,5
6/17/2021,A. FOLINO CONSTRUCTION INC,Asphalt Base & Wearing Course,,BITUMINOUS PAVING PROGRAM,,,,,"$3,451.80 ",USD,1,23,,1.34,5
6/17/2021,A. FOLINO CONSTRUCTION INC,Failed Base Material,,BITUMINOUS PAVING PROGRAM,,,,,$481.00 ,USD,1,23,,0.19,5
6/17/2021,A. FOLINO CONSTRUCTION INC,Asphalt Base & Wearing Course,,BITUMINOUS PAVING PROGRAM,,,,,"$10,593.00 ",USD,1,23,,4.12,5
6/17/2021,A. FOLINO CONSTRUCTION INC,Prep Crew,,BITUMINOUS PAVING PROGRAM,,,,,$575.00 ,USD,1,23,,0.22,5
6/17/2021,A. FOLINO CONSTRUCTION INC,Prep Crew,,BITUMINOUS PAVING PROGRAM,,,,,$675.00 ,USD,1,23,,0.26,5
6/17/2021,A. FOLINO CONSTRUCTION INC,Prep Crew,,BITUMINOUS PAVING PROGRAM,,,,,$650.00 ,USD,1,23,,0.25,5
6/17/2021,A. FOLINO CONSTRUCTION INC,Prep Crew,,BITUMINOUS PAVING PROGRAM,,,,,$950.00 ,USD,1,23,,0.37,5
6/17/2021,A. FOLINO CONSTRUCTION INC,Flagperson,,BITUMINOUS PAVING PROGRAM,,,,,"$1,575.00 ",USD,1,23,,0.61,5
6/21/2021,CDW GOVERNMENT LLC,Microsoft Licenses,,INNOVATION & PERFORMANCE,,,,,"$1,726.24 ",USD,1,4234,,0.11,5
6/21/2021,HOME DEPOT CREDIT SERVICES,Operational Supplies,,BUREAU OF FACILITIES,,,,,$50.00 ,USD,1,33994,90100000,0.02,5
6/21/2021,HOME DEPOT CREDIT SERVICES,Operational Supplies,,BUREAU OF FACILITIES,,,,,$13.94 ,USD,1,33994,90100000,0.01,5
6/21/2021,HOME DEPOT CREDIT SERVICES,Operational Supplies,,BUREAU OF FACILITIES,,,,,$30.54 ,USD,1,33994,90100000,0.01,5
6/21/2021,HOME DEPOT CREDIT SERVICES,Operational Supplies,,BUREAU OF FACILITIES,,,,,$4.48 ,USD,1,33994,90100000,0,5
6/21/2021,HOME DEPOT CREDIT SERVICES,Operational Supplies,,BUREAU OF FACILITIES,,,,,$21.94 ,USD,1,33994,90100000,0.01,5
6/21/2021,HOME DEPOT CREDIT SERVICES,Operational Supplies,,BUREAU OF FACILITIES,,,,,$50.96 ,USD,1,33994,90100000,0.02,5
6/21/2021,HOME DEPOT CREDIT SERVICES,Operational Supplies,,BUREAU OF FACILITIES,,,,,$15.96 ,USD,1,33994,90100000,0.01,5
6/21/2021,WW GRAINGER INCORPORATED,Office Supplies,,PS - EMERGENCY MED SERVICES,,,,,$194.58 ,USD,1,42383,,0.02,5
6/21/2021,WW GRAINGER INCORPORATED,Office Supplies,,PS - EMERGENCY MED SERVICES,,,,,$219.20 ,USD,1,42383,,0.03,5
6/21/2021,WW GRAINGER INCORPORATED,Office Supplies,,PS - EMERGENCY MED SERVICES,,,,,$2.35 ,USD,1,42383,,0,5
6/21/2021,WW GRAINGER INCORPORATED,Office Supplies,,PS - EMERGENCY MED SERVICES,,,,,$38.88 ,USD,1,42383,,0,5
6/21/2021,A. FOLINO CONSTRUCTION INC,"Asphalt Milling-0-2""",,BITUMINOUS PAVING PROGRAM,,,,,"$7,302.50 ",USD,1,23,,2.84,5
6/21/2021,A. FOLINO CONSTRUCTION INC,"Asphalt Milling-2-4""",,BITUMINOUS PAVING PROGRAM,,,,,"$1,465.20 ",USD,1,23,,0.57,5
6/21/2021,A. FOLINO CONSTRUCTION INC,"Asphalt Milling-2-4""",,BITUMINOUS PAVING PROGRAM,,,,,"$15,300.00 ",USD,1,23,,5.96,5
6/21/2021,A. FOLINO CONSTRUCTION INC,"Asphalt Milling-0-2""",,BITUMINOUS PAVING PROGRAM,,,,,"$5,460.00 ",USD,1,23,,2.13,5
6/21/2021,A. FOLINO CONSTRUCTION INC,"Asphalt Milling-2-4""",,BITUMINOUS PAVING PROGRAM,,,,,"$4,042.80 ",USD,1,23,,1.57,
6/21/2021,A. FOLINO CONSTRUCTION INC,"Asphalt Milling-2-4""",,BITUMINOUS PAVING PROGRAM,,,,,"$2,192.40 ",USD,1,23,,0.85,5
6/21/2021,A. FOLINO CONSTRUCTION INC,"Asphalt Milling-0-2""",,BITUMINOUS PAVING PROGRAM,,,,,"$5,460.00 ",USD,1,23,,2.13,5
6/21/2021,A. FOLINO CONSTRUCTION INC,"Asphalt Milling-2-4""",,BITUMINOUS PAVING PROGRAM,,,,,"$4,042.80 ",USD,1,23,,1.57,5
6/21/2021,A. FOLINO CONSTRUCTION INC,"Asphalt Milling-2-4""",,BITUMINOUS PAVING PROGRAM,,,,,"$2,192.40 ",USD,1,23,,0.85,5
6/21/2021,A. FOLINO CONSTRUCTION INC,"Asphalt Milling-2-4""",,BITUMINOUS PAVING PROGRAM,,,,,"$3,297.60 ",USD,1,23,,1.28,5
6/21/2021,A. FOLINO CONSTRUCTION INC,Flagperson,,BITUMINOUS PAVING PROGRAM,,,,,"$1,540.00 ",USD,1,23,,0.6,5
6/21/2021,A. FOLINO CONSTRUCTION INC,"Asphalt Milling-0-2""",,BITUMINOUS PAVING PROGRAM,,,,,"$2,197.50 ",USD,1,23,,0.86,5
6/21/2021,A. FOLINO CONSTRUCTION INC,Flagperson,,BITUMINOUS PAVING PROGRAM,,,,,"$1,330.00 ",USD,1,23,,0.52,5
6/21/2021,A. FOLINO CONSTRUCTION INC,"Asphalt Milling-2-4""",,BITUMINOUS PAVING PROGRAM,,,,,"$7,664.40 ",USD,1,23,,2.98,5
6/21/2021,A. FOLINO CONSTRUCTION INC,Flagperson,,BITUMINOUS PAVING PROGRAM,,,,,"$1,400.00 ",USD,1,23,,0.54,5
6/21/2021,A. FOLINO CONSTRUCTION INC,"Asphalt Milling-2-4""",,BITUMINOUS PAVING PROGRAM,,,,,"$2,854.80 ",USD,1,23,,1.11,5
6/21/2021,A. FOLINO CONSTRUCTION INC,"Asphalt Milling-2-4""",,BITUMINOUS PAVING PROGRAM,,,,,"$2,606.40 ",USD,1,23,,1.01,5
6/21/2021,A. FOLINO CONSTRUCTION INC,"Asphalt Milling-2-4""",,BITUMINOUS PAVING PROGRAM,,,,,"$3,081.60 ",USD,1,23,,1.2,5
6/21/2021,A. FOLINO CONSTRUCTION INC,"Asphalt Milling-0-2""",,BITUMINOUS PAVING PROGRAM,,,,,"$2,672.50 ",USD,1,23,,1.04,5
6/21/2021,A. FOLINO CONSTRUCTION INC,"Asphalt Milling-2-4""",,BITUMINOUS PAVING PROGRAM,,,,,"$11,185.20 ",USD,1,23,,4.35,5
6/21/2021,A. FOLINO CONSTRUCTION INC,Flagperson,,BITUMINOUS PAVING PROGRAM,,,,,"$1,470.00 ",USD,1,23,,0.57,5
6/21/2021,A. FOLINO CONSTRUCTION INC,"Asphalt Milling-2-4""",,BITUMINOUS PAVING PROGRAM,,,,,"$16,340.40 ",USD,1,23,,6.36,5
6/21/2021,A. FOLINO CONSTRUCTION INC,Flagperson,,BITUMINOUS PAVING PROGRAM,,,,,"$2,310.00 ",USD,1,23,,0.9,5
6/21/2021,A. FOLINO CONSTRUCTION INC,"Concrete Milling-0-4""",,BITUMINOUS PAVING PROGRAM,,,,,"$13,115.00 ",USD,1,23,,5.1,5
6/21/2021,A. FOLINO CONSTRUCTION INC,"Asphalt Milling-0-2""",,BITUMINOUS PAVING PROGRAM,,,,,"$2,160.00 ",USD,1,23,,0.84,5
6/21/2021,A. FOLINO CONSTRUCTION INC,"Concrete Milling-0-4""",,BITUMINOUS PAVING PROGRAM,,,,,"$18,825.00 ",USD,1,23,,7.33,5
6/21/2021,A. FOLINO CONSTRUCTION INC,"Concrete Milling-0-4""",,BITUMINOUS PAVING PROGRAM,,,,,"$6,345.00 ",USD,1,23,,2.47,
6/21/2021,A. FOLINO CONSTRUCTION INC,Flagperson,,BITUMINOUS PAVING PROGRAM,,,,,"$1,400.00 ",USD,1,23,,0.54,
6/21/2021,A. FOLINO CONSTRUCTION INC,"Asphalt Milling-0-2""",,BITUMINOUS PAVING PROGRAM,,,,,"$11,787.50 ",USD,1,23,,4.59,
6/21/2021,A. FOLINO CONSTRUCTION INC,"Concrete Milling-0-4""",,BITUMINOUS PAVING PROGRAM,,,,,"$13,750.00 ",USD,1,23,,5.35,
6/21/2021,A. FOLINO CONSTRUCTION INC,Flagperson,,BITUMINOUS PAVING PROGRAM,,,,,"$1,610.00 ",USD,1,23,,0.63,
6/21/2021,A. FOLINO CONSTRUCTION INC,"Asphalt Profile Milling-0-1.5""",,BITUMINOUS PAVING PROGRAM,,,,,"$6,860.00 ",USD,1,23,,2.67,
6/21/2021,A. FOLINO CONSTRUCTION INC,Flagperson,,BITUMINOUS PAVING PROGRAM,,,,,"$1,470.00 ",USD,1,23,,0.57,
6/21/2021,"AMAZON SERVICES, LLC.",Office Supplies,,PS - ADMIN AND SUPPORT SERVICE,,,,,$166.51 ,USD,1,33994,90100000,0.07,
6/22/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Men's Navy Long Sleeve Shirt,,PS - POLICE BUREAU,,,,,$170.37 ,USD,1,4239,53102700,0.27,
6/22/2021,"PITTSBURGH PUBLIC SAFETY SUPPLY, INC.",Shoulder Patches,,PS - POLICE BUREAU,,,,,$13.50 ,USD,1,4239,53102700,0.02,
6/22/2021,HOME DEPOT CREDIT SERVICES,Office Supplies,,PS - EMERGENCY MED SERVICES,,,,,$69.60 ,USD,1,33994,90100000,0.03,5
